1261,vinaya coffee moments
1268,nagarjuna
1269,laddoos
1272,new prashanth 
1273,waffle stories
1274,late night
1276,waffle walle
1277,dakshin cafe
1278,shake it off
1281,two friends cauldron
1282,bun town
1294,pot biryani
1296,mango tree the beer garden
1304,the jade kitchen
1308,drunken monkey
1309,woodee pizza
1314,funky punjab
1315,intalia
1318, aradhana
1319,the chervil
1322,new royal treat
1323,i cool
1326,asha sweets centre
1328,stoned monkey
1340,vinaya cafe
1345,world of waffles
1352,oottupura family restaurant
1356,vyanjan
1365,watsons
1367,chicken man
1372,nandhana palace
1379,on the nose
1388,udupi thaja thindi
1390,baba ka dhaba
1395,natural ice cream
1396,biriyani mane
1398,churchills
1404,the chocolate room
1405,aramane restaurant
1409,bawarchi inn
1410,ruhs cafe
1412,mojo pizza  x toppings
1420,california burrito
1422,tandoor garden
1423,caffe pascucci
1426,chaitanya cafe
1427,anand sweets and savouries
1430,berrylicious
1432,pappu da dhaba
1433,smoke  the sizzler house
1438,chung wah opus
1444,dream a dozen
1445,bread crumbs bakery
1446,nite out
1456,willys top cafe
1459,woodys
1464,the curry hut plus
1465,brews n bites
1466,skytouch le cafe
1471,mudpipe cafe
1473,vaho kafe  pressery
1474,zhangs classic
1476,guru greens
1477,d view cafe
1480,flavour of china
1491,kabab treat
1494,cafe arabica
1502,casa piccosa
1504,bake addiction
1505,tongue twisters
1509,vaathsalya millet cafe
1515,guru garden
1517,brewz coffee
1519,athithi
1522,melt  eden park
1525,sri bhagya grand
1529,flavorsome bakes
1532,mast kalandar
1543,shiv sagar
1548,coastal inn
1560,bangalir rannaghar
1562,lalchees rasoi
1563,kailash parbat
1570,tandoor hut
1573,zaika take away
1642,malhar maharashtrian cuisine
1643,mandi
1644,pallavi north indian veg restaurant
1646,idly pidly
1647,vasudev adigas
1649,tgi fridays
1654,apsara ice cream
1664,targaryens kitchen
1667,desi vibes
1671,kulfi  more
1672,dal roti
1673,deja vu resto bar
1676,status
1682,bottle breacher
1685,sattvam
1694,kesariya
1695,swad restaurant
1696,checkpost
1700,nandhini paradise
1701,new kabab plaza
1702,coastal mama
1704,waah biryani
1705,rara avis
1708,baskin robbins
1710,royal chef naati oota
1714,flow  terrace bar  grill
1721,sree krishna kafe
1722,dilish kitchens
1723,daily bread
1728,owls kitchen
1735,deccan spice
1736,desi wok
1737,namana garden
1739,andhra grills
1753,petoo
1754,night panda
1798,kamat swaad
1799,ishta cafe
1815,cafe mist
1816,fat chef biryani wale
1832,natural ice cream
1833,ammas pastries
1834,anand sweets and savouries
1835,bread crumbs bakery
1836,butterly
1838,cakebuy
1839,polar bear
1840,world on a swirl
1841,waffle walle
1842,wafl
1843,cold stone creamery
1844,flavorsome bakes
1846,cafe arabica
1862,sweet truth
1903,apsara ice cream
1904,two friends cauldron
1905,slate cafe
1907,dream a dozen
1909,roll over
1910,stoned monkey
1911,tab  take a break
1915,cream stone
1917,berrylicious
1918,daily bread
1922,calvins
1948,hyderabad biryaani house
1949,seasons
1950,simply indian
1951,dandes hyderabad biryani
1952,chung wah
1956,shanghai court
1957,chicken county grand
1958,punjabi times
1959,elegant dining
1960,cafe kabana
1961,dadis dum biryani
1962,veruthe oru thattukada
1963,butterly
1964,kundana
1966,black mug cafe
1967,refuel
1974,savoury  sea shell restaurant
1976,vaho kafe  pressery
1977,kabab treat
1978,dreamcatcher
1980,guru greens
1981,ab  adyar ananda bhavan
1982,malhar maharashtrian cuisine
1983,hyderabadi bawarchi
1985,beijing bites
